     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.05000,0.80000,0.05000,0.05000,0.05000,0.0159570
0.10000,0.05000,0.00000,0.85000,0.00000,0.0663915
0.10000,0.00000,0.25000,0.55000,0.10000,0.0983121
0.15000,0.10000,0.40000,0.30000,0.05000,0.1193078
0.15000,0.05000,0.70000,0.05000,0.05000,0.1452408
0.05000,0.55000,0.30000,0.00000,0.10000,0.0576004
0.10000,0.75000,0.05000,0.10000,0.00000,0.0266432
0.15000,0.05000,0.10000,0.20000,0.50000,0.0302949
0.15000,0.00000,0.30000,0.20000,0.35000,0.0953749
0.10000,0.50000,0.30000,0.05000,0.05000,0.0728315
0.10000,0.40000,0.25000,0.25000,0.00000,0.0831668
0.10000,0.20000,0.55000,0.05000,0.10000,0.1379800
0.10000,0.25000,0.60000,0.00000,0.05000,0.1399011
0.05000,0.30000,0.55000,0.10000,0.00000,0.1191885
0.05000,0.40000,0.05000,0.20000,0.30000,0.0209328
0.05000,0.45000,0.25000,0.20000,0.05000,0.0776577
0.10000,0.35000,0.05000,0.25000,0.25000,0.0338185
0.15000,0.20000,0.30000,0.10000,0.25000,0.0939277
0.10000,0.20000,0.00000,0.00000,0.70000,0.0000110
0.15000,0.15000,0.30000,0.25000,0.15000,0.1036871
0.10000,0.05000,0.45000,0.05000,0.35000,0.1266023
0.10000,0.10000,0.20000,0.25000,0.35000,0.0688353
0.10000,0.15000,0.05000,0.45000,0.25000,0.0529551
0.05000,0.25000,0.55000,0.00000,0.15000,0.1435824
0.05000,0.80000,0.05000,0.00000,0.10000,0.0017866
0.10000,0.00000,0.25000,0.50000,0.15000,0.1022710
0.10000,0.05000,0.00000,0.80000,0.05000,0.0631554
0.15000,0.10000,0.40000,0.25000,0.10000,0.1196847
0.15000,0.05000,0.70000,0.00000,0.10000,0.1421811
0.05000,0.55000,0.25000,0.15000,0.00000,0.0644807
0.10000,0.75000,0.05000,0.05000,0.05000,0.0143275
0.15000,0.05000,0.10000,0.15000,0.55000,0.0257467
0.15000,0.00000,0.30000,0.15000,0.40000,0.0867321
0.10000,0.50000,0.30000,0.00000,0.10000,0.0713391
0.10000,0.40000,0.25000,0.20000,0.05000,0.0801885
0.10000,0.20000,0.55000,0.00000,0.15000,0.1490378
0.10000,0.25000,0.55000,0.10000,0.00000,0.1270066
0.05000,0.30000,0.55000,0.05000,0.05000,0.1265769
0.05000,0.40000,0.05000,0.15000,0.35000,0.0130728
0.10000,0.35000,0.05000,0.20000,0.30000,0.0251156
0.10000,0.15000,0.75000,0.00000,0.00000,0.1462745
0.05000,0.45000,0.25000,0.15000,0.10000,0.0674521
0.15000,0.20000,0.30000,0.05000,0.30000,0.0924680
0.10000,0.05000,0.45000,0.00000,0.40000,0.1194935
0.10000,0.10000,0.20000,0.20000,0.40000,0.0596411
0.10000,0.15000,0.05000,0.40000,0.30000,0.0471603
0.15000,0.15000,0.30000,0.20000,0.20000,0.1033033
0.05000,0.80000,0.00000,0.15000,0.00000,0.0441534
0.05000,0.25000,0.50000,0.20000,0.00000,0.1119453
0.15000,0.10000,0.40000,0.20000,0.15000,0.1275487
0.10000,0.00000,0.25000,0.45000,0.20000,0.0993722
0.10000,0.05000,0.00000,0.75000,0.10000,0.0614228
0.15000,0.05000,0.65000,0.15000,0.00000,0.1392191
0.05000,0.55000,0.25000,0.10000,0.05000,0.0595753
0.10000,0.75000,0.05000,0.00000,0.10000,0.0049281
0.15000,0.05000,0.10000,0.10000,0.60000,0.0172237
0.15000,0.00000,0.30000,0.10000,0.45000,0.0793517
0.10000,0.50000,0.25000,0.15000,0.00000,0.0726568
0.10000,0.20000,0.50000,0.20000,0.00000,0.1177111
0.10000,0.40000,0.25000,0.15000,0.10000,0.0750535
0.10000,0.25000,0.55000,0.05000,0.05000,0.1335589
0.05000,0.30000,0.55000,0.00000,0.10000,0.1364040
0.10000,0.15000,0.70000,0.05000,0.00000,0.1394479
0.05000,0.40000,0.05000,0.10000,0.40000,0.0062202
0.10000,0.35000,0.05000,0.15000,0.35000,0.0191290
0.05000,0.45000,0.25000,0.10000,0.15000,0.0603598
0.15000,0.20000,0.30000,0.00000,0.35000,0.0851709
0.10000,0.05000,0.40000,0.45000,0.00000,0.1041192
0.10000,0.10000,0.20000,0.15000,0.45000,0.0506995
0.05000,0.80000,0.00000,0.10000,0.05000,0.0236738
0.10000,0.15000,0.05000,0.35000,0.35000,0.0402037
0.05000,0.25000,0.50000,0.15000,0.05000,0.1226767
0.15000,0.15000,0.30000,0.15000,0.25000,0.1034235
0.15000,0.10000,0.40000,0.15000,0.20000,0.1254692
0.10000,0.00000,0.25000,0.40000,0.25000,0.0973527
0.15000,0.05000,0.65000,0.10000,0.05000,0.1410066
0.10000,0.05000,0.00000,0.70000,0.15000,0.0568990
0.05000,0.55000,0.25000,0.05000,0.10000,0.0481484
0.10000,0.75000,0.00000,0.15000,0.00000,0.0373270
0.15000,0.05000,0.10000,0.05000,0.65000,0.0134263
0.15000,0.00000,0.30000,0.05000,0.50000,0.0744501
0.10000,0.20000,0.50000,0.15000,0.05000,0.1283245
0.10000,0.50000,0.25000,0.10000,0.05000,0.0649421
0.10000,0.25000,0.55000,0.00000,0.10000,0.1422742
0.10000,0.40000,0.25000,0.10000,0.15000,0.0720148
0.10000,0.15000,0.70000,0.00000,0.05000,0.1445509
0.05000,0.30000,0.50000,0.15000,0.00000,0.1123035
0.10000,0.35000,0.05000,0.10000,0.40000,0.0109136
0.05000,0.40000,0.05000,0.05000,0.45000,0.0030141
0.05000,0.45000,0.25000,0.05000,0.20000,0.0501842
0.15000,0.20000,0.25000,0.40000,0.00000,0.0962070
0.10000,0.05000,0.40000,0.40000,0.05000,0.1170066
0.10000,0.10000,0.20000,0.10000,0.50000,0.0424517
0.05000,0.80000,0.00000,0.05000,0.10000,0.0081788
0.10000,0.15000,0.05000,0.30000,0.40000,0.0278318
0.05000,0.25000,0.50000,0.10000,0.10000,0.1253412
0.15000,0.15000,0.30000,0.10000,0.30000,0.0947825
0.15000,0.05000,0.65000,0.05000,0.10000,0.1397970
0.15000,0.10000,0.40000,0.10000,0.25000,0.1247461
0.10000,0.00000,0.25000,0.35000,0.30000,0.0907349
0.10000,0.05000,0.00000,0.65000,0.20000,0.0520149
0.05000,0.55000,0.25000,0.00000,0.15000,0.0386111
0.10000,0.75000,0.00000,0.10000,0.05000,0.0210764
0.15000,0.05000,0.10000,0.00000,0.70000,0.0110885
0.15000,0.00000,0.30000,0.00000,0.55000,0.0629814
0.10000,0.20000,0.50000,0.10000,0.10000,0.1287615
0.10000,0.50000,0.25000,0.05000,0.10000,0.0597039
0.10000,0.25000,0.50000,0.15000,0.00000,0.1171670
0.10000,0.15000,0.65000,0.10000,0.00000,0.1288257
0.10000,0.40000,0.25000,0.05000,0.20000,0.0631395
0.05000,0.30000,0.50000,0.10000,0.05000,0.1183446
0.10000,0.35000,0.05000,0.05000,0.45000,0.0060569
0.05000,0.45000,0.25000,0.00000,0.25000,0.0461363
0.05000,0.40000,0.05000,0.00000,0.50000,0.0008771
0.15000,0.20000,0.25000,0.35000,0.05000,0.0954320
0.10000,0.10000,0.20000,0.05000,0.55000,0.0351931
0.10000,0.05000,0.40000,0.35000,0.10000,0.1242892
0.10000,0.15000,0.05000,0.25000,0.45000,0.0215565
0.05000,0.80000,0.00000,0.00000,0.15000,0.0000010
0.05000,0.25000,0.50000,0.05000,0.15000,0.1330223
0.15000,0.15000,0.30000,0.05000,0.35000,0.0860474
0.15000,0.05000,0.65000,0.00000,0.15000,0.1429108
0.15000,0.10000,0.40000,0.05000,0.30000,0.1205785
0.10000,0.00000,0.25000,0.30000,0.35000,0.0848989
0.10000,0.05000,0.00000,0.60000,0.25000,0.0494880
0.10000,0.75000,0.00000,0.05000,0.10000,0.0072329
0.05000,0.55000,0.20000,0.20000,0.00000,0.0654832
0.15000,0.05000,0.05000,0.75000,0.00000,0.0639156
0.15000,0.00000,0.25000,0.60000,0.00000,0.0926229
0.10000,0.20000,0.50000,0.05000,0.15000,0.1410894
0.10000,0.15000,0.65000,0.05000,0.05000,0.1427829
0.10000,0.25000,0.50000,0.10000,0.05000,0.1246372
0.10000,0.50000,0.25000,0.00000,0.15000,0.0591559
0.10000,0.40000,0.25000,0.00000,0.25000,0.0574252
0.05000,0.30000,0.50000,0.05000,0.10000,0.1227868
0.10000,0.35000,0.05000,0.00000,0.50000,0.0029915
0.05000,0.45000,0.20000,0.30000,0.00000,0.0819126
0.15000,0.20000,0.25000,0.30000,0.10000,0.0909594
0.05000,0.40000,0.00000,0.55000,0.00000,0.1187637
0.10000,0.10000,0.20000,0.00000,0.60000,0.0271541
0.10000,0.15000,0.05000,0.20000,0.50000,0.0164489
0.10000,0.05000,0.40000,0.30000,0.15000,0.1259035
0.05000,0.75000,0.20000,0.00000,0.00000,0.0253863
0.05000,0.25000,0.50000,0.00000,0.20000,0.1348096
0.15000,0.15000,0.30000,0.00000,0.40000,0.0794927
0.15000,0.05000,0.60000,0.20000,0.00000,0.1360390
0.10000,0.00000,0.25000,0.25000,0.40000,0.0750390
0.15000,0.10000,0.40000,0.00000,0.35000,0.1147186
0.10000,0.05000,0.00000,0.55000,0.30000,0.0411449
0.10000,0.75000,0.00000,0.00000,0.15000,0.0000114
0.05000,0.55000,0.20000,0.15000,0.05000,0.0589509
0.15000,0.05000,0.05000,0.70000,0.05000,0.0617568
0.15000,0.00000,0.25000,0.55000,0.05000,0.0927460
0.10000,0.15000,0.65000,0.00000,0.10000,0.1490733
0.10000,0.20000,0.50000,0.00000,0.20000,0.1387968
0.10000,0.25000,0.50000,0.05000,0.10000,0.1342915
0.10000,0.50000,0.20000,0.20000,0.00000,0.0676195
0.10000,0.40000,0.20000,0.30000,0.00000,0.0836692
0.05000,0.30000,0.50000,0.00000,0.15000,0.1293552
0.10000,0.35000,0.00000,0.55000,0.00000,0.0960520
0.05000,0.45000,0.20000,0.25000,0.05000,0.0740625
0.15000,0.20000,0.25000,0.25000,0.15000,0.0929607
0.05000,0.40000,0.00000,0.50000,0.05000,0.0991050
0.10000,0.15000,0.05000,0.15000,0.55000,0.0108127
0.10000,0.10000,0.15000,0.65000,0.00000,0.0800008
0.10000,0.05000,0.40000,0.25000,0.20000,0.1233873
0.05000,0.75000,0.15000,0.05000,0.00000,0.0267601
0.05000,0.25000,0.45000,0.25000,0.00000,0.1103148
0.15000,0.15000,0.25000,0.45000,0.00000,0.0955935
0.15000,0.05000,0.60000,0.15000,0.05000,0.1385418
0.10000,0.00000,0.25000,0.20000,0.45000,0.0714466
0.15000,0.10000,0.35000,0.40000,0.00000,0.1069241
0.10000,0.05000,0.00000,0.50000,0.35000,0.0355888
0.10000,0.70000,0.20000,0.00000,0.00000,0.0321142
0.05000,0.55000,0.20000,0.10000,0.10000,0.0459113
0.15000,0.05000,0.05000,0.65000,0.10000,0.0603402
0.15000,0.00000,0.25000,0.50000,0.10000,0.0928837
0.10000,0.15000,0.60000,0.15000,0.00000,0.1279199
0.10000,0.20000,0.45000,0.25000,0.00000,0.1126628
0.10000,0.25000,0.50000,0.00000,0.15000,0.1383131
0.10000,0.50000,0.20000,0.15000,0.05000,0.0631355
0.10000,0.40000,0.20000,0.25000,0.05000,0.0790397
0.05000,0.30000,0.45000,0.20000,0.00000,0.1098443
0.10000,0.35000,0.00000,0.50000,0.05000,0.0846655
0.05000,0.45000,0.20000,0.20000,0.10000,0.0662476
0.15000,0.20000,0.25000,0.20000,0.20000,0.0903423
0.10000,0.15000,0.05000,0.10000,0.60000,0.0059965
0.05000,0.40000,0.00000,0.45000,0.10000,0.0813693
0.05000,0.75000,0.15000,0.00000,0.05000,0.0140426
0.10000,0.05000,0.40000,0.20000,0.25000,0.1240992
0.10000,0.10000,0.15000,0.60000,0.05000,0.0839427
0.05000,0.25000,0.45000,0.20000,0.05000,0.1180393
0.15000,0.15000,0.25000,0.40000,0.05000,0.0972540
0.15000,0.05000,0.60000,0.10000,0.10000,0.1371495
0.10000,0.00000,0.25000,0.15000,0.50000,0.0585946
0.15000,0.10000,0.35000,0.35000,0.05000,0.1163311
0.10000,0.05000,0.00000,0.45000,0.40000,0.0271341
0.10000,0.70000,0.15000,0.05000,0.00000,0.0298485
0.05000,0.55000,0.20000,0.05000,0.15000,0.0370836
0.15000,0.05000,0.05000,0.60000,0.15000,0.0584460
0.10000,0.15000,0.60000,0.10000,0.05000,0.1380400
0.15000,0.00000,0.25000,0.45000,0.15000,0.0978558
0.10000,0.20000,0.45000,0.20000,0.05000,0.1200711
0.10000,0.25000,0.45000,0.20000,0.00000,0.1147172
0.10000,0.50000,0.20000,0.10000,0.10000,0.0550634
0.10000,0.40000,0.20000,0.20000,0.10000,0.0702611
0.05000,0.30000,0.45000,0.15000,0.05000,0.1181009
0.05000,0.45000,0.20000,0.15000,0.15000,0.0564892
0.10000,0.35000,0.00000,0.45000,0.10000,0.0672028
0.15000,0.20000,0.25000,0.15000,0.25000,0.0838005
0.10000,0.15000,0.05000,0.05000,0.65000,0.0046698
0.05000,0.40000,0.00000,0.40000,0.15000,0.0642411
0.05000,0.75000,0.10000,0.10000,0.00000,0.0316677
0.10000,0.05000,0.40000,0.15000,0.30000,0.1206998
0.10000,0.10000,0.15000,0.55000,0.10000,0.0826616
0.15000,0.05000,0.60000,0.05000,0.15000,0.1420299
0.05000,0.25000,0.45000,0.15000,0.10000,0.1208185
0.15000,0.15000,0.25000,0.35000,0.10000,0.0965790
0.10000,0.00000,0.25000,0.10000,0.55000,0.0512614
0.15000,0.10000,0.35000,0.30000,0.10000,0.1139268
0.10000,0.05000,0.00000,0.40000,0.45000,0.0238079
0.10000,0.70000,0.15000,0.00000,0.05000,0.0227814
0.05000,0.55000,0.20000,0.00000,0.20000,0.0330324
0.10000,0.15000,0.60000,0.05000,0.10000,0.1436620
0.15000,0.05000,0.05000,0.55000,0.20000,0.0557157
0.15000,0.00000,0.25000,0.40000,0.20000,0.0964103
0.10000,0.20000,0.45000,0.15000,0.10000,0.1273371
0.10000,0.25000,0.45000,0.15000,0.05000,0.1207511
0.10000,0.50000,0.20000,0.05000,0.15000,0.0484127
0.10000,0.40000,0.20000,0.15000,0.15000,0.0682818
0.05000,0.30000,0.45000,0.10000,0.10000,0.1192811
0.05000,0.45000,0.20000,0.10000,0.20000,0.0475053
0.10000,0.35000,0.00000,0.40000,0.15000,0.0576544
0.15000,0.20000,0.25000,0.10000,0.30000,0.0781061
0.10000,0.15000,0.05000,0.00000,0.70000,0.0016104
0.05000,0.75000,0.10000,0.05000,0.05000,0.0183661
0.05000,0.40000,0.00000,0.35000,0.20000,0.0461198
0.10000,0.05000,0.40000,0.10000,0.35000,0.1131013
0.10000,0.10000,0.15000,0.50000,0.15000,0.0793835
0.15000,0.05000,0.60000,0.00000,0.20000,0.1422696
0.15000,0.15000,0.25000,0.30000,0.15000,0.0929258
0.05000,0.25000,0.45000,0.10000,0.15000,0.1259166
0.10000,0.00000,0.25000,0.05000,0.60000,0.0417800
0.15000,0.10000,0.35000,0.25000,0.15000,0.1133678
0.10000,0.05000,0.00000,0.35000,0.50000,0.0177215
0.10000,0.70000,0.10000,0.10000,0.00000,0.0345563
0.05000,0.55000,0.15000,0.25000,0.00000,0.0736607
0.10000,0.15000,0.60000,0.00000,0.15000,0.1491618
0.15000,0.00000,0.25000,0.35000,0.25000,0.0906259
0.10000,0.20000,0.45000,0.10000,0.15000,0.1307590
0.15000,0.05000,0.05000,0.50000,0.25000,0.0517215
0.10000,0.25000,0.45000,0.10000,0.10000,0.1256058
0.10000,0.50000,0.20000,0.00000,0.20000,0.0368345
0.10000,0.40000,0.20000,0.10000,0.20000,0.0540142
0.05000,0.30000,0.45000,0.05000,0.15000,0.1193576
0.05000,0.45000,0.20000,0.05000,0.25000,0.0400683
0.10000,0.35000,0.00000,0.35000,0.20000,0.0424370
0.15000,0.20000,0.25000,0.05000,0.35000,0.0697468
0.05000,0.75000,0.10000,0.00000,0.10000,0.0086683
0.05000,0.40000,0.00000,0.30000,0.25000,0.0292326
0.10000,0.15000,0.00000,0.75000,0.00000,0.0789623
0.10000,0.05000,0.40000,0.05000,0.40000,0.1048314
0.15000,0.05000,0.55000,0.25000,0.00000,0.1329209
0.10000,0.10000,0.15000,0.45000,0.20000,0.0757376
0.10000,0.00000,0.25000,0.00000,0.65000,0.0344984
0.15000,0.15000,0.25000,0.25000,0.20000,0.0939988
0.05000,0.25000,0.45000,0.05000,0.20000,0.1251250
0.15000,0.10000,0.35000,0.20000,0.20000,0.1154325
0.10000,0.05000,0.00000,0.30000,0.55000,0.0122552
0.10000,0.70000,0.10000,0.05000,0.05000,0.0227702
0.05000,0.55000,0.15000,0.20000,0.05000,0.0587398
0.10000,0.15000,0.55000,0.20000,0.00000,0.1275405
0.10000,0.20000,0.45000,0.05000,0.20000,0.1310675
0.15000,0.00000,0.25000,0.30000,0.30000,0.0881091
0.15000,0.05000,0.05000,0.45000,0.30000,0.0466622
0.10000,0.25000,0.45000,0.05000,0.15000,0.1265987
0.10000,0.50000,0.15000,0.25000,0.00000,0.0684580
0.10000,0.40000,0.20000,0.05000,0.25000,0.0462137
0.05000,0.30000,0.45000,0.00000,0.20000,0.1190240
0.05000,0.45000,0.20000,0.00000,0.30000,0.0259077
0.10000,0.35000,0.00000,0.30000,0.25000,0.0336549
0.05000,0.75000,0.05000,0.15000,0.00000,0.0424841
0.15000,0.20000,0.25000,0.00000,0.40000,0.0685530
0.05000,0.40000,0.00000,0.25000,0.30000,0.0199074
0.10000,0.05000,0.40000,0.00000,0.45000,0.0997685
0.15000,0.05000,0.55000,0.20000,0.05000,0.1329687
0.10000,0.15000,0.00000,0.70000,0.05000,0.0750171
0.10000,0.10000,0.15000,0.40000,0.25000,0.0738758
0.10000,0.00000,0.20000,0.70000,0.00000,0.0816986
0.15000,0.15000,0.25000,0.20000,0.25000,0.0911936
0.05000,0.25000,0.45000,0.00000,0.25000,0.1239435
0.15000,0.10000,0.35000,0.15000,0.25000,0.1145970
0.10000,0.05000,0.00000,0.25000,0.60000,0.0088335
0.10000,0.70000,0.10000,0.00000,0.10000,0.0123759
0.05000,0.55000,0.15000,0.15000,0.10000,0.0434899
0.10000,0.15000,0.55000,0.15000,0.05000,0.1307269
0.10000,0.20000,0.45000,0.00000,0.25000,0.1356259
0.15000,0.00000,0.25000,0.25000,0.35000,0.0832048
0.15000,0.05000,0.05000,0.40000,0.35000,0.0409771
0.10000,0.25000,0.45000,0.00000,0.20000,0.1315762
0.10000,0.50000,0.15000,0.20000,0.05000,0.0601825
0.10000,0.40000,0.20000,0.00000,0.30000,0.0407404
0.05000,0.30000,0.40000,0.25000,0.00000,0.1010143
0.10000,0.35000,0.00000,0.25000,0.30000,0.0215095
0.05000,0.45000,0.15000,0.35000,0.00000,0.0816572
0.05000,0.75000,0.05000,0.10000,0.05000,0.0228239
0.05000,0.40000,0.00000,0.20000,0.35000,0.0105755
0.15000,0.20000,0.20000,0.45000,0.00000,0.0850235
0.15000,0.05000,0.55000,0.15000,0.10000,0.1390710
0.10000,0.05000,0.35000,0.50000,0.00000,0.1063607
0.10000,0.15000,0.00000,0.65000,0.10000,0.0703319
0.10000,0.10000,0.15000,0.35000,0.30000,0.0651805
0.15000,0.15000,0.25000,0.15000,0.30000,0.0781911
0.10000,0.00000,0.20000,0.65000,0.05000,0.0852326
0.05000,0.25000,0.40000,0.30000,0.00000,0.1043795
0.15000,0.10000,0.35000,0.10000,0.30000,0.1043955
0.10000,0.05000,0.00000,0.20000,0.65000,0.0051477
0.10000,0.70000,0.05000,0.15000,0.00000,0.0389528
0.05000,0.55000,0.15000,0.10000,0.15000,0.0325265
0.10000,0.15000,0.55000,0.10000,0.10000,0.1432017
0.10000,0.20000,0.40000,0.30000,0.00000,0.1066990
0.15000,0.00000,0.25000,0.20000,0.40000,0.0775036
0.15000,0.05000,0.05000,0.35000,0.40000,0.0350620
0.10000,0.25000,0.40000,0.25000,0.00000,0.1062149
0.10000,0.50000,0.15000,0.15000,0.10000,0.0506212
0.10000,0.40000,0.15000,0.35000,0.00000,0.0753273
0.10000,0.35000,0.00000,0.20000,0.35000,0.0135700
0.05000,0.30000,0.40000,0.20000,0.05000,0.1094217
0.05000,0.75000,0.05000,0.05000,0.10000,0.0102682
0.05000,0.45000,0.15000,0.30000,0.05000,0.0756781
0.05000,0.40000,0.00000,0.15000,0.40000,0.0063145
0.15000,0.05000,0.55000,0.10000,0.15000,0.1393648
0.15000,0.20000,0.20000,0.40000,0.05000,0.0862331
0.10000,0.05000,0.35000,0.45000,0.05000,0.1107382
0.10000,0.10000,0.15000,0.30000,0.35000,0.0559447
0.10000,0.15000,0.00000,0.60000,0.15000,0.0639949
0.15000,0.15000,0.25000,0.10000,0.35000,0.0701027
0.05000,0.25000,0.40000,0.25000,0.05000,0.1129773
0.10000,0.00000,0.20000,0.60000,0.10000,0.0881057
0.15000,0.10000,0.35000,0.05000,0.35000,0.0980790
0.10000,0.05000,0.00000,0.15000,0.70000,0.0032904
0.10000,0.70000,0.05000,0.10000,0.05000,0.0245701
0.05000,0.55000,0.15000,0.05000,0.20000,0.0226588
0.10000,0.15000,0.55000,0.05000,0.15000,0.1473322
0.10000,0.20000,0.40000,0.25000,0.05000,0.1162947
0.15000,0.00000,0.25000,0.15000,0.45000,0.0681488
0.15000,0.05000,0.05000,0.30000,0.45000,0.0276974
0.10000,0.25000,0.40000,0.20000,0.05000,0.1160565
0.10000,0.50000,0.15000,0.10000,0.15000,0.0435371
0.10000,0.40000,0.15000,0.30000,0.05000,0.0752242
0.10000,0.35000,0.00000,0.15000,0.40000,0.0070338
0.05000,0.75000,0.05000,0.00000,0.15000,0.0020762
0.05000,0.30000,0.40000,0.15000,0.10000,0.1076526
0.15000,0.05000,0.55000,0.05000,0.20000,0.1414422
0.05000,0.45000,0.15000,0.25000,0.10000,0.0606260
0.05000,0.40000,0.00000,0.10000,0.45000,0.0021537
0.15000,0.20000,0.20000,0.35000,0.10000,0.0856081
0.10000,0.05000,0.35000,0.40000,0.10000,0.1177761
0.10000,0.10000,0.15000,0.25000,0.40000,0.0496454
0.10000,0.15000,0.00000,0.55000,0.20000,0.0550147
0.15000,0.15000,0.25000,0.05000,0.40000,0.0684864
0.05000,0.25000,0.40000,0.20000,0.10000,0.1155144
0.10000,0.00000,0.20000,0.55000,0.15000,0.0884691
0.15000,0.10000,0.35000,0.00000,0.40000,0.0968787
0.10000,0.05000,0.00000,0.10000,0.75000,0.0009300
0.10000,0.70000,0.05000,0.05000,0.10000,0.0129635
0.05000,0.55000,0.15000,0.00000,0.25000,0.0167178
0.10000,0.15000,0.55000,0.00000,0.20000,0.1547867
0.10000,0.20000,0.40000,0.20000,0.10000,0.1212306
0.15000,0.00000,0.25000,0.10000,0.50000,0.0614094
0.15000,0.05000,0.05000,0.25000,0.50000,0.0232909
0.10000,0.25000,0.40000,0.15000,0.10000,0.1199479
0.10000,0.50000,0.15000,0.05000,0.20000,0.0347239
0.10000,0.35000,0.00000,0.10000,0.45000,0.0033916
0.10000,0.40000,0.15000,0.25000,0.10000,0.0662178
0.05000,0.75000,0.00000,0.20000,0.00000,0.0608058
0.05000,0.30000,0.40000,0.10000,0.15000,0.1097933
0.15000,0.05000,0.55000,0.00000,0.25000,0.1458087
0.05000,0.45000,0.15000,0.20000,0.15000,0.0503306
0.05000,0.40000,0.00000,0.05000,0.50000,0.0003748
0.10000,0.10000,0.15000,0.20000,0.45000,0.0419609
0.15000,0.20000,0.20000,0.30000,0.15000,0.0845945
0.10000,0.05000,0.35000,0.35000,0.15000,0.1201162
0.10000,0.15000,0.00000,0.50000,0.25000,0.0486521
0.15000,0.15000,0.25000,0.00000,0.45000,0.0627068
0.05000,0.25000,0.40000,0.15000,0.15000,0.1148232
0.10000,0.00000,0.20000,0.50000,0.20000,0.0913125
0.15000,0.10000,0.30000,0.45000,0.00000,0.1023240
0.10000,0.05000,0.00000,0.05000,0.80000,0.0003588
0.10000,0.70000,0.05000,0.00000,0.15000,0.0046417
0.05000,0.55000,0.10000,0.30000,0.00000,0.0776310
0.10000,0.15000,0.50000,0.25000,0.00000,0.1204073
0.15000,0.00000,0.25000,0.05000,0.55000,0.0538250
0.10000,0.20000,0.40000,0.15000,0.15000,0.1241067
0.15000,0.05000,0.05000,0.20000,0.55000,0.0164045
0.10000,0.25000,0.40000,0.10000,0.15000,0.1180840
0.10000,0.50000,0.15000,0.00000,0.25000,0.0233146
0.10000,0.35000,0.00000,0.05000,0.50000,0.0012890
0.05000,0.75000,0.00000,0.15000,0.05000,0.0365722
0.10000,0.40000,0.15000,0.20000,0.15000,0.0600401
0.05000,0.30000,0.40000,0.05000,0.20000,0.1076835
0.15000,0.05000,0.50000,0.30000,0.00000,0.1218117
0.05000,0.45000,0.15000,0.15000,0.20000,0.0390046
0.10000,0.10000,0.15000,0.15000,0.50000,0.0343698
0.05000,0.40000,0.00000,0.00000,0.55000,0.0000025
0.10000,0.05000,0.35000,0.30000,0.20000,0.1165460
0.15000,0.20000,0.20000,0.25000,0.20000,0.0736744
0.10000,0.15000,0.00000,0.45000,0.30000,0.0408271
0.15000,0.15000,0.20000,0.50000,0.00000,0.0846421
0.05000,0.25000,0.40000,0.10000,0.20000,0.1151527
0.10000,0.00000,0.20000,0.45000,0.25000,0.0832375
0.15000,0.10000,0.30000,0.40000,0.05000,0.0988318
0.10000,0.05000,0.00000,0.00000,0.85000,0.0000078
0.10000,0.70000,0.00000,0.20000,0.00000,0.0491171
0.05000,0.55000,0.10000,0.25000,0.05000,0.0615595
0.10000,0.15000,0.50000,0.20000,0.05000,0.1235064
0.15000,0.00000,0.25000,0.00000,0.60000,0.0471392
0.10000,0.20000,0.40000,0.10000,0.20000,0.1160420
0.15000,0.05000,0.05000,0.15000,0.60000,0.0117626
0.10000,0.25000,0.40000,0.05000,0.20000,0.1133281
0.10000,0.50000,0.10000,0.30000,0.00000,0.0691788
0.05000,0.75000,0.00000,0.10000,0.10000,0.0156107
0.10000,0.35000,0.00000,0.00000,0.55000,0.0000553
0.10000,0.40000,0.15000,0.15000,0.20000,0.0488552
0.15000,0.05000,0.50000,0.25000,0.05000,0.1263291
0.05000,0.30000,0.40000,0.00000,0.25000,0.1061013
0.05000,0.45000,0.15000,0.10000,0.25000,0.0301714
0.10000,0.10000,0.15000,0.10000,0.55000,0.0253206
0.05000,0.35000,0.60000,0.00000,0.00000,0.1261268
0.10000,0.05000,0.35000,0.25000,0.25000,0.1143166
0.10000,0.15000,0.00000,0.40000,0.35000,0.0293179
0.15000,0.20000,0.20000,0.20000,0.25000,0.0725794
0.15000,0.15000,0.20000,0.45000,0.05000,0.0884919
0.05000,0.25000,0.40000,0.05000,0.25000,0.1109646
0.10000,0.00000,0.20000,0.40000,0.30000,0.0783861
0.15000,0.10000,0.30000,0.35000,0.10000,0.1060442
0.10000,0.70000,0.00000,0.15000,0.05000,0.0323602
0.10000,0.00000,0.90000,0.00000,0.00000,0.1897483
0.05000,0.55000,0.10000,0.20000,0.10000,0.0443323
0.10000,0.15000,0.50000,0.15000,0.10000,0.1330916
0.15000,0.00000,0.20000,0.65000,0.00000,0.0859031
0.15000,0.05000,0.05000,0.10000,0.65000,0.0083075
0.10000,0.20000,0.40000,0.05000,0.25000,0.1136270
0.10000,0.25000,0.40000,0.00000,0.25000,0.1093409
0.10000,0.50000,0.10000,0.25000,0.05000,0.0607268
0.05000,0.75000,0.00000,0.05000,0.15000,0.0061489
0.10000,0.30000,0.60000,0.00000,0.00000,0.1337448
0.15000,0.05000,0.50000,0.20000,0.10000,0.1341947
0.10000,0.40000,0.15000,0.10000,0.25000,0.0372423
0.05000,0.30000,0.35000,0.30000,0.00000,0.1023342
